"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"11","a","c","c","b","c","b","b","a","a","a","a","b","a","c","c","b","b","a","a","b","a","b","a","a","c","c","c","a","c","a","a","a","a","c","c","c","a","a","c","b","a","b","a","a","b","c","b","b","c","c","a","c","b","a","a"
"12","a","a","b","a","b","c","a","b","a","c","c","a","c","b","a","b","a","b","b","c","a","c","c","a","a","b","a","a","c","c","c","a","a","a","a","b","a","a","c","c","a","a","a","c","a","c","a","a","a","c","a","a","a","c","a"
"13","c","c","b","b","a","b","a","a","a","c","a","b","a","b","a","c","a","b","b","c","a","c","b","b","a","c","a","b","b","c","a","b","c","b","a","b","a","a","b","c","a","c","a","a","b","b","a","a","c","c","c","b","a","a","b"
"14","a","b","b","c","c","c","b","b","c","a","a","a","a","a","c","c","a","b","c","b","b","b","a","a","b","c","b","a","c","c","a","c","a","a","a","c","a","a","c","a","a","c","a","a","b","c","a","c","b","c","c","a","a","a","a"
"15","a","b","b","a","b","c","b","c","c","c","b","c","a","a","b","a","a","a","c","c","b","c","a","a","a","c","a","a","c","a","b","c","a","a","b","b","c","a","c","a","b","a","a","c","c","a","a","b","c","a","b","c","b","a","a"
"16","a","a","b","b","a","b","a","a","b","c","a","c","a","a","a","b","a","a","a","c","a","a","a","c","a","c","a","a","c","c","b","c","a","a","a","a","a","a","c","c","b","c","b","a","a","b","a","b","b","c","a","a","a","a","a"
"17","a","a","b","a","c","c","c","c","b","b","a","a","a","c","c","c","a","a","a","a","b","a","a","c","b","a","a","a","a","c","c","c","b","c","b","a","a","c","b","c","b","a","a","a","a","a","b","a","c","a","c","a","a","c","a"
"18","a","a","b","a","b","c","a","b","c","c","a","b","c","a","b","c","a","a","c","c","a","a","a","c","a","c","a","a","a","c","c","c","b","a","a","c","a","a","b","c","c","c","a","a","a","b","a","a","c","c","a","a","a","a","b"
"19","a","b","b","a","b","b","b","a","c","c","a","c","a","c","b","b","b","a","a","c","a","b","a","a","a","c","a","b","c","b","a","a","c","a","c","c","a","a","b","a","b","a","a","a","c","a","c","a","c","b","c","a","a","a","c"
"20","a","a","b","b","b","c","a","a","a","c","a","a","b","a","a","c","a","a","c","b","a","a","a","c","c","b","c","a","a","a","b","b","b","b","b","a","b","b","a","c","c","b","b","c","b","a","b","a","a","c","c","c","a","b","a"
"21","b","c","c","b","b","b","a","a","a","c","a","a","a","c","a","b","a","a","a","a","b","a","a","a","c","a","b","a","a","b","c","a","a","c","c","a","a","a","a","a","b","a","a","c","c","a","c","a","c","a","c","a","a","a","c"
"22","b","b","a","a","b","b","b","a","c","c","b","c","b","c","b","a","a","b","a","c","c","c","c","c","b","a","a","a","a","c","b","a","a","a","a","a","a","b","c","c","c","c","a","a","b","c","a","a","b","a","b","a","b","b","c"
"23","a","b","c","c","c","c","c","b","a","a","a","b","a","c","c","c","a","a","a","a","b","a","a","c","c","b","c","a","a","b","a","a","a","c","c","c","a","a","a","a","c","a","a","c","a","a","a","a","c","c","c","a","a","c","b"
"24","a","c","c","b","b","c","a","a","a","c","b","b","a","c","b","a","b","a","c","c","b","a","a","c","b","a","c","a","c","c","b","a","a","a","a","a","a","a","c","c","b","b","a","c","a","a","b","a","c","c","c","b","b","c","b"
"25","b","b","c","b","b","c","b","b","a","c","b","a","b","c","a","a","a","a","a","c","c","c","a","c","a","a","a","a","a","c","b","b","b","c","b","a","b","a","c","c","c","b","a","c","b","b","b","b","a","c","a","c","a","a","a"
"26","a","c","c","a","b","c","a","a","c","c","a","a","a","c","b","b","a","a","a","c","b","a","a","c","a","c","c","a","a","c","a","a","a","a","a","c","a","a","c","c","a","c","a","a","b","c","a","a","a","c","b","a","a","b","a"
"27","b","b","a","a","c","a","a","a","b","b","b","a","a","c","c","a","b","a","c","a","c","b","b","a","c","c","c","a","b","a","b","b","a","a","b","a","a","a","c","c","c","c","b","a","a","a","a","b","a","c","c","c","b","c","b"
"28","a","c","c","b","b","b","b","a","a","b","c","b","a","c","a","c","a","a","a","b","a","a","a","c","c","c","a","a","a","a","a","a","a","c","c","c","a","a","c","b","b","a","b","a","c","c","b","c","c","b","b","b","a","c","c"
"29","b","b","c","c","c","c","c","b","a","a","a","a","c","c","c","b","a","a","a","b","b","a","a","c","c","b","b","a","a","b","a","b","a","c","c","b","a","a","a","b","b","a","a","c","c","b","c","a","a","b","a","a","a","c","c"
"30","c","c","c","c","b","b","a","b","a","c","a","b","a","b","b","b","b","a","c","c","a","b","a","a","a","b","a","a","c","b","b","c","a","c","a","a","a","a","a","c","b","a","a","c","a","a","a","a","a","c","c","c","b","b","a"
"31","a","a","b","a","b","c","a","b","a","c","b","c","c","c","a","a","a","a","a","c","c","c","a","b","b","a","a","a","c","c","b","a","a","a","a","a","a","a","c","c","c","a","b","a","b","c","a","a","c","c","a","c","a","a","a"
"32","a","b","c","b","a","c","b","a","b","c","c","a","a","a","a","b","a","a","c","c","a","a","a","a","a","c","a","b","c","c","b","a","b","a","a","a","a","b","c","c","c","c","c","a","a","a","a","b","b","c","b","a","c","b","a"
"33","a","a","b","a","b","b","a","a","c","c","b","a","a","a","a","b","a","a","c","c","c","a","a","c","a","a","a","a","c","c","c","a","b","a","a","b","b","c","c","c","a","c","a","a","a","b","b","b","c","a","c","b","b","a","c"
"34","a","b","c","a","b","b","b","a","c","c","a","b","a","a","a","c","b","a","c","c","a","b","a","a","b","b","b","a","c","c","c","c","a","a","a","c","a","a","a","c","b","a","a","b","a","b","a","a","b","c","a","c","a","b","a"
"35","a","c","a","c","c","b","a","a","a","a","a","a","b","c","c","c","a","a","a","b","b","a","a","c","c","a","c","a","a","b","c","a","a","a","c","b","b","a","c","b","a","b","b","a","c","b","b","c","c","b","c","a","b","a","c"
"36","a","c","c","b","a","c","a","a","b","c","c","a","a","b","a","a","a","c","b","c","c","b","b","a","b","a","c","c","c","a","c","a","a","c","c","c","c","a","a","b","a","a","a","c","c","c","a","a","a","b","b","a","a","c","c"
"37","a","c","a","b","b","c","a","a","b","c","a","a","a","a","a","b","b","b","c","c","b","c","c","a","a","a","a","a","b","c","c","a","b","a","b","b","a","b","a","c","a","b","a","c","a","c","b","a","c","b","c","a","b","a","c"
"38","a","c","c","c","c","c","b","a","a","a","c","a","a","a","c","b","a","a","c","a","a","a","a","a","c","c","b","a","a","b","b","b","a","c","c","b","a","a","c","a","a","a","a","a","a","c","a","a","b","c","a","a","a","a","b"
"39","b","c","c","b","b","c","a","b","c","c","b","b","c","a","a","c","b","b","c","c","a","a","b","a","a","c","a","c","c","c","c","c","b","a","b","c","a","a","c","c","b","a","a","a","b","a","a","a","c","c","c","a","a","a","a"
"40","c","c","c","a","c","b","c","b","b","a","c","a","a","c","c","b","a","a","a","a","b","a","a","c","c","a","a","a","a","a","c","a","a","c","c","a","a","a","a","a","c","a","a","a","c","c","a","a","c","b","a","a","a","a","c"
"41","a","a","b","b","a","c","a","c","a","c","b","b","a","c","b","a","b","a","c","c","c","a","a","a","a","b","a","a","c","c","b","a","a","a","a","c","a","a","b","c","a","a","a","b","b","c","a","a","b","c","b","a","a","b","a"
"42","a","c","a","c","c","c","a","a","a","a","b","a","b","c","c","b","b","a","c","b","c","b","a","a","c","a","c","a","b","a","b","a","a","a","c","a","a","a","c","b","b","a","a","a","c","a","a","b","c","a","c","a","c","a","c"
"43","a","a","b","a","c","c","a","a","c","a","b","a","a","a","c","c","a","a","c","a","b","b","a","a","c","c","b","a","c","a","c","b","a","a","c","a","b","a","a","a","c","b","a","c","c","a","c","a","a","a","c","a","a","c","c"
"44","a","c","c","c","c","b","a","b","a","a","c","a","a","b","c","c","c","b","b","b","a","a","a","a","c","a","c","a","c","a","c","a","a","c","c","a","c","a","c","a","c","a","a","a","c","c","a","a","b","a","b","c","a","b","b"
"45","b","b","a","a","b","a","b","a","a","c","b","a","a","c","b","b","a","a","b","c","a","a","a","b","a","c","a","a","a","c","a","a","a","a","a","b","a","a","c","b","c","a","a","a","c","b","a","a","c","a","c","a","a","a","b"
"46","a","a","b","a","c","c","a","b","b","b","b","a","b","a","c","a","a","c","c","a","c","a","a","a","c","a","c","a","c","b","c","a","a","a","c","b","a","a","a","a","c","a","a","c","c","b","a","a","a","b","c","a","a","a","c"
"47","a","c","b","a","c","c","c","c","c","b","b","a","a","c","c","a","a","a","a","b","c","a","a","b","c","c","c","a","a","a","a","a","a","c","c","c","a","b","a","a","b","a","b","c","b","c","a","a","a","c","c","b","a","c","a"
"48","a","c","a","a","a","b","b","a","c","c","c","c","a","a","b","a","b","a","c","c","b","c","a","c","a","a","a","a","c","c","c","a","c","a","a","b","a","a","b","c","c","c","a","b","b","a","a","a","a","c","c","a","a","a","a"
"49","a","c","b","b","b","c","a","b","b","c","b","c","b","b","a","b","a","a","a","c","c","c","a","c","b","a","a","c","a","c","c","a","a","a","a","b","a","b","a","c","a","c","b","c","a","c","a","c","c","a","a","a","b","a","c"
"50","a","c","b","b","b","b","a","a","a","c","c","a","a","a","b","a","a","a","c","c","b","b","a","a","a","a","b","a","a","c","c","b","a","c","b","c","b","a","a","c","a","c","b","c","a","b","b","a","a","a","b","b","a","a","c"
"51","b","c","b","b","b","a","a","b","b","c","b","b","b","b","b","b","a","b","b","b","c","c","b","b","c","b","c","b","b","a","a","c","b","a","b","b","a","c","c","c","a","b","a","c","b","a","b","a","a","b","b","b","a","a","c"
"52","a","c","b","b","b","c","a","c","a","c","b","a","a","c","a","c","a","a","a","c","a","a","a","c","a","c","a","a","a","c","b","c","b","a","a","a","a","c","b","c","c","b","a","c","a","b","b","a","a","c","a","b","a","b","b"
"53","a","a","b","a","b","c","a","a","c","c","b","a","b","a","a","a","a","a","c","c","b","c","a","c","b","c","b","a","a","c","b","a","a","c","b","a","a","a","a","c","c","a","a","a","a","c","c","a","c","c","b","b","a","a","a"
"54","a","a","b","a","c","b","a","b","c","b","b","a","c","c","c","c","a","a","a","a","b","a","a","c","c","a","a","a","a","a","b","b","a","c","c","b","c","a","a","b","a","a","a","a","c","c","c","b","c","b","b","a","a","b","c"
"55","b","c","c","b","b","a","a","a","b","c","b","a","a","b","a","a","a","a","b","c","c","c","a","a","a","a","a","a","c","c","c","b","a","a","a","a","a","a","c","c","c","a","a","a","a","c","a","a","c","c","a","c","a","c","a"
"56","a","c","c","b","b","c","a","b","b","c","b","a","c","a","b","a","a","a","c","c","c","a","b","a","b","a","a","c","c","b","c","a","b","a","c","c","c","a","c","a","b","a","a","a","a","a","a","a","c","c","c","a","a","c","a"
"57","a","c","b","b","b","b","a","c","b","c","a","b","b","b","b","c","b","a","a","c","b","c","c","b","a","b","a","a","b","c","a","a","b","b","a","b","a","c","a","a","a","a","b","c","c","b","a","c","b","b","b","a","a","a","c"
"58","a","c","c","b","b","c","a","a","b","c","a","a","a","a","a","b","a","a","c","a","c","a","a","c","a","a","a","a","a","c","c","b","b","c","b","a","b","b","a","c","b","b","a","c","a","a","b","a","c","c","c","b","a","c","a"
"59","a","c","c","b","a","c","a","a","a","c","c","b","a","c","a","b","b","a","c","c","a","a","a","a","b","b","a","a","c","c","c","a","a","a","a","b","c","a","c","b","c","a","a","a","c","a","b","a","a","b","a","c","a","c","a"
"60","c","c","b","a","b","a","c","c","c","c","c","c","a","a","b","b","a","a","c","c","a","a","a","a","b","c","a","a","c","c","c","a","a","a","a","a","c","a","b","b","c","a","a","b","c","c","a","a","b","a","c","a","a","b","c"
"61","a","a","b","a","a","c","a","c","b","c","a","a","b","a","a","b","a","a","a","c","c","a","a","c","a","b","a","a","a","c","b","c","a","b","a","a","c","a","a","b","b","b","a","a","c","a","b","a","a","b","b","b","a","c","c"
"62","a","c","c","b","b","c","a","a","b","c","b","c","a","b","a","c","b","a","a","c","a","a","a","c","a","c","a","a","a","c","c","c","a","a","a","a","a","b","c","c","b","a","a","a","a","a","a","a","c","b","c","b","a","c","a"
"63","a","c","b","a","b","c","a","c","c","c","c","b","a","c","a","c","b","a","a","c","b","c","a","a","a","b","a","a","c","c","a","b","a","a","b","c","c","a","c","a","c","a","a","c","c","a","c","a","c","a","b","a","a","a","c"
"64","a","c","c","c","c","b","c","b","a","b","b","a","c","c","c","c","a","b","c","b","b","a","b","a","c","a","c","b","b","a","c","a","b","c","c","c","a","c","a","a","c","a","b","c","b","b","a","b","c","c","a","b","b","c","a"
"65","a","c","c","a","b","b","a","a","c","c","a","a","a","a","b","c","a","a","b","c","c","a","a","b","b","c","a","a","b","c","b","c","a","a","a","a","a","a","c","c","c","c","a","a","a","b","a","a","a","a","b","a","a","a","c"
"66","a","c","c","b","b","c","a","a","b","c","a","a","a","a","a","b","a","b","a","c","a","a","c","a","a","b","a","b","b","c","b","a","a","b","b","b","a","a","b","c","a","b","a","b","a","b","b","a","a","c","b","c","a","c","a"
"67","a","a","b","b","b","c","a","b","a","c","b","a","a","c","b","c","a","a","a","c","c","c","b","c","b","c","a","a","a","c","a","c","a","c","a","c","a","a","a","c","a","a","a","c","a","b","b","b","c","c","a","b","c","a","a"
"68","a","a","a","b","b","c","a","a","a","c","a","b","a","c","b","b","b","a","a","c","a","a","a","c","a","c","a","a","a","c","a","b","c","a","b","b","b","b","c","c","a","c","a","a","a","c","a","a","c","c","a","a","a","a","a"
"69","a","b","c","b","b","c","a","a","a","c","a","a","a","c","a","c","a","a","a","c","a","a","a","a","a","c","a","a","c","c","a","c","a","b","a","c","a","a","b","c","b","c","a","a","b","b","a","b","c","c","c","b","b","a","b"
"70","a","c","c","a","c","c","b","a","b","a","b","b","a","a","c","a","c","a","a","a","b","a","a","c","c","a","c","a","a","b","b","a","a","c","c","a","a","a","a","b","b","b","c","b","c","b","c","a","b","a","a","a","a","b","c"
"71","a","c","b","a","c","c","b","c","c","b","c","b","a","c","c","b","a","b","a","b","a","c","a","c","a","c","b","a","a","c","b","c","a","b","a","a","a","a","a","c","c","a","a","b","a","c","a","a","b","c","b","a","a","b","a"
"72","a","a","c","c","c","c","c","a","a","a","b","a","a","c","c","c","b","a","a","a","b","c","a","c","c","c","c","a","a","b","b","a","a","c","c","a","b","b","a","b","c","b","a","a","c","a","c","a","c","a","b","a","b","a","c"
"73","b","c","c","c","c","a","c","a","a","b","b","a","a","c","a","c","a","a","a","c","a","a","a","a","b","b","a","a","b","c","a","a","b","b","b","c","c","c","a","c","b","a","b","c","a","a","a","b","a","c","c","c","a","c","a"
"74","a","c","c","a","c","c","c","a","c","a","a","a","a","b","c","b","c","a","b","a","c","a","a","a","c","b","a","c","c","a","c","a","b","a","c","b","c","b","c","a","a","a","a","c","c","c","a","a","c","a","b","a","a","a","c"
"75","a","b","c","c","c","c","b","a","a","b","a","a","a","a","a","b","a","a","c","a","c","a","a","c","c","c","a","a","c","a","c","a","a","a","c","b","a","b","c","b","a","a","a","a","c","c","a","a","b","b","b","b","a","b","a"
"76","a","c","c","c","c","c","c","b","a","a","a","a","b","c","c","a","c","b","a","a","c","a","c","c","c","c","a","b","c","a","a","a","b","a","c","c","a","b","c","a","b","a","c","c","c","a","a","b","c","a","b","a","a","a","c"
"77","b","b","c","b","b","c","b","a","b","c","c","a","a","b","a","a","a","a","b","c","c","b","b","c","b","a","b","b","c","c","b","b","c","c","b","c","b","b","a","c","a","b","b","c","b","b","b","c","c","c","a","b","b","a","b"
"78","a","c","c","c","c","b","a","b","a","a","a","a","c","b","b","c","a","b","b","c","b","c","a","b","a","a","a","b","b","c","b","b","c","a","b","c","a","a","c","c","b","c","a","c","b","a","a","a","a","c","b","a","a","b","a"
"79","c","b","a","a","b","b","a","a","c","c","b","b","b","c","b","a","b","a","c","c","c","b","a","a","b","b","a","a","a","c","c","b","a","c","b","a","b","a","a","c","c","c","a","a","a","a","a","a","c","c","c","b","a","a","b"
"80","a","c","b","a","b","b","a","a","c","c","a","c","a","a","a","b","a","a","c","c","b","a","a","b","a","a","a","a","a","a","c","a","a","c","c","a","c","b","a","b","c","a","b","c","c","b","a","a","a","a","b","a","a","b","c"
"81","a","c","a","c","c","b","b","a","a","b","a","b","a","a","b","c","b","a","b","c","b","c","a","a","a","a","a","a","c","c","c","a","a","a","a","a","a","a","c","c","c","a","a","a","a","c","a","a","c","c","a","c","a","c","b"
"82","a","c","a","a","a","b","a","a","a","c","b","b","a","b","a","a","a","a","b","c","c","a","a","b","b","a","b","b","b","b","b","b","a","a","c","c","c","a","c","a","b","a","b","a","c","a","a","b","b","a","c","a","a","b","c"
"83","a","a","b","b","b","a","a","a","a","c","c","c","a","a","a","c","a","a","c","c","a","c","a","c","b","c","a","a","a","c","b","a","a","a","a","b","a","a","a","c","a","c","a","c","a","b","a","a","c","c","a","b","a","c","a"
"84","a","b","c","c","c","b","b","a","c","a","c","b","a","c","c","a","b","a","a","b","b","a","a","c","c","a","c","a","c","a","c","a","a","c","c","c","b","a","a","a","b","a","a","c","c","a","a","a","c","a","b","a","a","a","c"
"85","a","c","c","c","b","b","a","a","a","c","c","a","a","c","a","c","a","a","a","c","c","a","a","c","a","b","a","a","a","c","a","c","a","c","b","c","c","a","a","a","a","a","a","c","c","b","c","a","a","a","a","b","a","c","c"
"86","a","b","b","b","b","b","b","c","b","c","b","b","a","b","b","c","b","a","b","c","a","c","a","b","a","b","a","a","c","c","b","c","a","a","b","b","a","a","c","c","c","c","a","a","b","a","b","a","b","c","a","b","a","a","b"
"87","b","b","c","c","c","c","c","b","a","a","b","a","b","a","c","a","c","a","b","a","b","a","a","c","c","a","a","a","a","b","b","c","a","a","c","b","a","a","a","a","a","a","a","c","c","b","a","a","a","b","a","c","a","a","b"
"88","b","c","a","a","b","a","a","a","c","c","b","a","a","a","b","a","b","a","c","b","c","b","b","a","c","c","c","b","a","a","a","a","a","c","c","b","a","a","c","a","b","a","b","a","c","b","c","b","c","b","a","a","b","a","c"
"89","c","c","c","b","b","a","a","a","b","c","c","a","a","b","b","b","a","c","a","c","b","c","b","c","a","b","a","c","a","c","a","a","a","c","a","c","a","a","a","c","a","b","a","a","b","c","b","a","a","c","b","c","b","c","b"
"90","a","c","c","a","b","c","a","a","c","c","b","a","b","c","a","b","a","a","c","c","b","a","a","c","a","b","a","a","a","c","a","c","a","a","b","c","b","a","c","c","c","c","a","a","a","b","a","a","c","c","c","c","b","a","b"
"91","a","c","b","a","c","c","a","b","c","a","a","a","b","a","c","a","a","a","a","a","b","a","b","c","c","a","a","a","c","b","c","c","a","a","a","c","a","a","b","c","c","a","b","a","a","b","a","a","c","c","b","c","a","b","a"
"92","a","a","b","a","b","c","a","a","c","c","b","a","a","a","a","c","a","a","a","c","b","a","a","c","a","a","a","a","b","c","c","a","b","a","a","c","a","a","c","c","c","c","a","a","a","a","a","a","c","c","c","b","a","a","b"
"93","a","c","b","a","b","b","a","a","c","c","b","c","a","a","b","c","a","a","a","c","b","c","a","c","a","b","a","a","a","c","a","c","a","c","a","b","a","a","a","c","a","c","a","c","a","b","b","a","a","c","c","c","b","c","a"
"94","b","a","a","a","a","b","a","a","c","c","a","a","c","a","a","b","a","a","a","c","a","c","a","c","a","c","a","a","a","c","c","a","a","a","a","b","a","a","c","c","a","a","a","a","a","b","a","a","c","c","a","c","a","a","a"
"95","a","b","a","b","b","c","b","a","b","a","b","b","b","b","c","a","a","c","b","b","c","b","b","b","c","a","b","c","a","a","b","b","a","c","c","a","c","a","a","a","c","c","a","b","b","a","a","a","b","c","c","a","a","b","a"
"96","a","a","b","b","b","c","a","b","b","c","c","c","a","b","a","b","a","a","b","c","a","b","b","b","b","b","b","b","b","c","a","c","c","b","a","c","a","a","b","c","a","a","b","b","b","b","c","a","b","a","a","a","a","b","c"
"97","a","c","c","c","c","b","c","a","a","b","b","c","a","c","a","a","a","a","a","c","b","b","a","c","b","a","b","a","a","b","c","b","a","c","c","b","b","a","a","b","a","a","a","c","c","c","b","a","a","b","b","b","a","c","c"
"98","b","c","c","b","c","a","b","b","b","a","c","a","c","b","c","b","a","a","a","a","c","a","a","c","c","c","a","a","a","a","c","b","a","c","c","b","b","b","c","b","b","b","b","c","c","a","c","c","c","a","c","a","a","a","c"
"99","a","c","c","a","b","b","b","a","a","a","c","b","a","c","c","c","b","a","a","b","a","b","b","c","c","c","a","b","a","a","a","a","c","a","c","c","c","a","c","a","b","a","b","c","b","a","a","a","a","c","b","a","a","c","b"
"100","a","b","c","b","b","c","b","b","a","c","c","b","c","c","b","a","b","b","a","c","b","a","c","c","b","a","a","a","a","c","c","b","a","c","b","b","b","a","a","c","a","b","a","a","b","c","a","a","a","c","a","b","a","c","b"
"101","a","c","c","a","a","b","a","a","a","c","a","a","a","c","a","a","a","a","a","c","b","a","a","c","a","a","a","a","a","c","b","c","b","c","a","a","a","b","a","c","c","b","b","c","a","a","b","a","c","c","c","c","a","c","a"
"102","a","a","b","b","b","b","a","b","a","c","a","c","c","a","a","c","a","a","c","b","c","a","a","c","c","b","a","a","a","a","a","a","a","a","c","c","a","a","a","a","a","a","b","c","c","c","c","a","a","a","b","b","a","a","c"
"103","b","b","a","b","b","a","b","a","c","c","b","a","a","a","b","a","a","b","a","c","b","c","c","c","b","c","a","b","a","c","a","c","a","c","a","b","a","a","c","c","a","a","a","a","a","b","a","a","c","c","a","c","a","a","a"
"104","a","b","c","b","b","c","b","a","b","c","a","b","a","a","a","c","b","c","c","c","b","b","b","c","a","a","c","c","a","c","b","a","a","b","a","a","a","a","b","c","c","c","a","c","b","b","b","a","a","c","b","b","a","b","b"
"105","b","b","c","a","a","a","b","a","a","c","b","b","a","a","a","a","c","a","a","b","c","a","a","c","c","b","a","a","a","b","a","a","b","c","c","c","c","b","a","b","b","a","a","a","c","c","a","a","a","a","b","a","a","b","b"
"106","b","a","b","a","b","a","a","a","c","c","b","c","a","a","a","a","a","a","c","b","b","a","a","c","c","a","a","a","a","a","b","a","a","b","b","b","a","a","b","c","c","b","c","b","b","a","b","b","b","b","c","c","a","b","c"
"107","a","a","b","b","a","c","a","a","b","c","c","c","a","b","b","a","b","a","b","c","b","b","a","c","b","a","b","a","b","c","c","c","a","a","b","b","a","a","a","c","a","a","a","b","b","b","a","a","c","c","a","b","a","a","b"
"108","a","c","c","b","c","b","c","a","a","a","a","a","a","c","c","c","c","b","a","b","c","a","c","c","a","a","a","a","a","c","c","a","a","c","a","a","b","b","c","b","c","b","b","a","c","a","b","b","c","b","c","b","b","a","c"
"109","c","c","b","b","b","b","b","c","b","c","a","c","a","a","a","c","b","a","b","c","b","b","b","b","b","a","b","c","b","c","b","c","a","b","b","a","a","a","b","c","c","a","a","a","a","c","a","a","c","a","a","b","a","c","b"
"110","a","a","c","c","c","c","a","b","a","a","a","a","b","c","c","c","a","a","a","a","a","a","a","c","c","b","a","a","a","b","a","a","a","c","c","c","c","a","a","a","b","a","a","c","c","a","a","b","c","a","c","b","b","a","a"
"111","a","c","c","b","b","c","a","b","a","c","b","b","b","b","b","a","c","c","b","c","b","a","a","b","a","a","a","a","a","c","c","c","a","c","a","b","a","a","a","c","a","b","a","c","a","c","b","a","c","c","c","b","a","a","b"
"112","c","c","c","a","b","c","a","b","c","c","c","a","b","a","b","b","a","a","c","c","c","c","a","c","a","b","a","b","b","c","c","a","a","b","a","b","a","a","b","c","b","a","a","b","a","b","a","a","a","c","c","a","a","c","a"
"113","a","a","b","a","c","c","b","c","c","b","a","b","b","c","c","c","a","b","c","a","c","a","b","c","c","b","a","a","c","a","b","a","a","c","c","c","a","a","a","a","b","c","a","a","b","c","a","a","b","c","a","c","a","a","b"
"114","a","c","b","a","c","c","a","a","c","a","b","a","a","a","c","b","c","a","c","a","b","a","a","a","c","a","a","a","b","b","c","a","a","b","a","b","a","a","b","c","a","a","a","a","a","c","a","a","a","c","a","c","a","c","a"
"115","a","c","b","a","b","b","a","a","a","c","a","c","a","c","a","b","b","a","a","c","c","b","a","c","b","b","a","a","a","c","c","c","a","c","b","c","a","a","b","c","b","a","a","b","a","b","a","a","b","c","c","a","a","b","c"
"116","a","a","c","b","b","c","a","b","b","c","b","c","a","c","a","b","a","a","a","c","a","c","a","c","b","c","a","a","c","c","c","a","a","a","a","c","a","a","a","c","c","a","a","a","a","c","a","a","b","c","b","a","a","b","a"
