"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"21","c","c","c","a","b","c","a","b","b","b","a","c","c","c","b","c","a","c","c","c","b","c","c","b","a","a","a","c","a","c","c","a","b","a","a","b","c","c","a","b","c","a","b","b","c","b","a","a","b","a","a","b","c","b","b"
"22","b","b","c","a","c","a","b","c","b","b","c","a","c","a","a","a","a","c","b","a","c","b","c","b","a","c","b","c","b","b","c","a","c","a","b","a","a","c","c","c","c","a","b","c","c","c","c","c","c","b","a","a","c","c","c"
"23","b","a","b","a","c","a","c","a","a","b","b","c","c","c","b","a","c","c","b","a","b","b","a","b","a","c","c","c","c","a","c","a","c","b","c","a","c","c","b","b","c","a","c","b","b","c","a","c","c","a","b","a","c","c","a"
"24","a","b","a","c","b","c","c","c","c","a","a","c","c","c","a","c","b","c","a","a","b","c","c","b","c","a","b","b","a","c","a","b","b","b","b","c","a","c","b","c","c","c","c","c","b","c","a","b","b","c","c","a","c","b","c"
"25","b","c","a","a","c","a","a","a","b","c","c","c","a","c","b","c","b","a","a","a","b","c","a","b","a","c","b","b","c","b","a","c","b","c","a","c","b","c","b","a","c","a","b","c","a","b","b","c","c","a","c","a","c","c","b"
"26","b","b","c","a","c","b","c","c","c","a","b","c","c","c","a","c","c","c","c","b","a","a","b","b","b","c","a","b","b","a","c","b","c","b","a","c","c","c","c","a","a","a","c","b","b","c","c","c","b","b","c","b","b","b","a"
"27","c","c","c","a","b","a","c","c","c","a","a","c","b","c","a","c","c","c","c","a","a","c","c","c","a","c","b","c","c","c","a","c","c","c","c","c","a","c","c","c","c","c","c","b","c","b","a","c","b","a","c","a","b","a","a"
"28","c","c","a","a","b","c","c","a","a","c","b","b","a","b","a","a","a","c","b","a","b","c","c","b","a","a","b","c","b","a","c","c","c","c","a","a","c","c","b","a","c","a","c","b","a","c","a","a","b","a","c","a","b","c","a"
"29","c","c","a","c","c","c","c","a","c","c","c","a","c","c","c","b","c","b","a","b","c","b","c","c","b","a","a","c","b","a","c","c","c","c","b","b","b","c","c","a","b","c","c","c","a","c","c","c","c","a","c","c","b","c","b"
"30","c","c","a","a","c","c","b","b","b","a","c","c","a","c","a","c","c","c","a","a","b","c","c","c","b","c","b","c","c","a","b","b","a","c","a","a","c","a","b","a","c","c","b","b","a","c","c","b","c","b","c","c","a","c","a"
"31","c","c","a","c","c","b","a","b","c","c","a","c","c","c","b","c","c","b","c","a","a","c","a","a","a","b","b","c","a","c","c","c","b","b","a","b","a","c","c","b","a","a","c","c","a","c","b","b","c","a","a","a","b","c","a"
"32","b","a","b","b","b","a","c","a","c","a","c","a","a","b","a","c","b","a","a","b","a","b","a","b","b","c","c","a","a","b","b","a","c","b","b","c","c","b","b","b","c","b","c","b","a","a","a","c","a","a","c","b","c","b","a"
"33","c","c","a","a","c","a","b","c","c","b","c","c","c","c","a","c","c","b","b","b","c","c","c","a","a","c","c","c","b","c","c","c","b","b","c","a","c","c","b","a","b","b","b","b","a","a","a","c","b","a","c","a","b","c","a"
"34","a","b","c","a","c","c","c","c","b","a","b","c","b","b","b","a","a","c","b","a","a","c","c","a","a","c","c","b","b","a","c","a","a","b","c","c","a","b","a","a","b","c","c","b","b","c","b","a","a","a","a","a","a","b","a"
"35","c","a","b","c","c","c","c","c","c","c","c","c","c","b","c","a","c","c","a","c","b","a","c","a","c","a","c","b","b","b","c","c","a","a","b","c","c","a","c","b","a","c","c","b","a","c","b","c","b","a","c","b","c","b","a"
"36","b","b","c","a","c","c","a","b","b","c","a","c","b","b","b","c","c","c","b","a","c","c","c","b","a","b","c","c","c","a","a","a","b","c","b","c","a","c","c","b","c","a","c","b","c","c","a","c","b","a","c","c","b","a","a"
"37","a","b","c","a","a","a","c","b","c","b","c","a","a","c","c","c","a","b","c","a","a","b","c","c","a","c","b","c","c","a","b","c","c","c","a","a","b","b","b","c","c","c","a","a","b","a","c","a","b","a","c","a","a","b","c"
"38","c","c","a","a","a","a","b","c","b","a","c","c","a","a","b","c","c","a","b","c","c","a","b","b","c","a","a","c","b","a","c","a","b","b","a","b","a","a","c","a","a","c","c","b","b","c","b","c","b","a","c","b","c","c","b"
"39","a","b","c","a","b","c","a","a","b","c","b","a","b","b","a","c","b","a","a","c","c","b","c","a","c","a","c","c","c","c","a","b","b","c","a","c","b","b","a","b","a","a","a","b","c","c","a","a","b","a","a","c","a","b","b"
"40","c","c","a","a","a","a","c","c","b","a","c","c","b","b","c","c","c","a","c","c","c","a","c","b","a","a","a","b","a","a","c","c","a","c","a","c","b","c","c","a","c","a","c","b","a","a","a","c","c","c","c","b","c","b","c"
"41","c","c","c","a","a","c","c","c","b","a","c","a","b","c","b","a","a","a","c","c","a","a","c","c","c","a","c","c","c","b","c","a","c","b","c","c","a","c","a","a","c","c","c","b","a","a","b","c","c","a","b","c","c","c","a"
"42","c","b","b","b","b","a","c","c","b","a","c","c","c","b","b","b","a","b","b","b","c","b","a","a","c","c","a","a","b","c","c","b","b","c","a","a","a","c","c","a","c","c","c","c","b","c","a","c","b","b","b","c","b","c","a"
"43","b","a","b","c","b","b","a","b","c","a","b","a","c","c","a","a","a","b","c","a","a","b","c","c","c","c","c","c","a","c","c","c","c","b","b","c","c","c","c","a","a","a","c","c","c","c","a","c","b","c","c","c","b","a","b"
"44","b","c","a","c","c","a","a","a","c","c","c","c","a","b","b","b","a","c","c","b","b","a","b","b","a","b","c","c","c","b","a","b","c","b","a","a","a","b","c","c","b","b","b","c","c","c","a","b","c","b","c","c","b","b","a"
"45","a","b","c","a","b","b","c","c","b","a","b","b","c","b","a","a","b","a","c","c","c","c","c","c","b","c","c","b","c","c","a","c","c","b","b","a","b","c","c","a","a","a","a","c","c","c","c","a","c","a","b","c","c","b","a"
"46","c","a","b","b","b","c","a","a","a","a","c","a","c","a","a","c","c","c","a","a","a","c","c","b","a","c","c","c","c","b","a","b","c","c","a","c","c","b","c","b","c","c","a","c","b","c","c","a","c","b","a","c","c","c","a"
"47","b","a","a","c","c","a","c","b","c","b","c","c","a","c","a","c","c","c","c","a","c","c","b","b","a","b","a","c","b","c","a","c","c","b","b","c","c","c","b","b","b","b","c","b","a","c","b","c","b","b","a","a","c","c","c"
"48","c","c","a","a","c","a","c","b","b","a","c","b","a","c","a","c","b","b","a","a","c","a","c","a","a","a","a","a","c","a","c","c","c","c","a","c","b","c","c","a","c","a","c","b","a","c","a","b","b","c","a","b","a","b","c"
"49","b","b","b","c","c","a","c","c","a","a","c","c","a","b","b","c","c","c","b","b","c","a","c","c","b","c","c","c","c","a","c","b","b","c","a","c","c","c","b","a","c","c","c","a","b","a","a","b","c","b","c","c","c","a","b"
"50","c","c","c","c","a","c","c","c","b","b","c","a","b","a","c","b","a","c","a","c","a","c","c","a","b","c","c","a","b","a","b","c","b","b","b","a","c","b","a","a","c","c","c","a","a","c","b","b","b","c","c","c","a","b","a"
"51","c","c","a","b","b","c","a","a","b","c","c","c","c","b","b","c","c","b","a","b","c","c","c","b","b","c","a","b","b","a","c","b","c","b","c","b","c","c","b","a","c","c","c","c","a","a","c","c","b","a","c","c","b","c","a"
"52","c","c","a","c","c","c","a","a","c","b","a","c","c","c","c","a","a","c","c","a","c","b","b","c","a","c","c","b","c","a","a","c","a","c","a","c","c","a","c","a","b","c","c","b","a","a","c","b","b","b","c","c","a","a","a"
"53","c","c","a","c","c","c","b","c","c","b","c","b","b","c","b","c","c","a","c","a","c","c","c","c","b","c","c","c","c","a","a","b","b","c","a","c","b","b","c","a","c","a","c","c","c","a","a","b","b","a","c","a","c","b","a"
"54","c","c","c","a","c","c","a","c","b","b","c","b","c","a","c","c","c","c","b","b","a","c","c","b","a","c","c","b","a","a","c","c","b","b","b","b","c","a","b","b","c","b","c","b","a","c","b","a","a","b","b","b","a","a","a"
"55","c","c","a","c","b","a","c","a","c","a","c","c","c","c","a","c","b","b","b","a","a","b","a","b","a","c","c","a","b","a","b","a","a","b","b","c","b","c","b","a","a","a","b","b","a","c","a","c","c","a","c","b","b","c","c"
"56","b","b","c","a","c","c","c","c","b","b","a","a","c","b","a","c","c","b","c","b","a","b","a","c","a","c","c","c","c","a","b","c","c","c","a","b","a","c","b","b","b","a","c","b","a","a","a","b","b","b","c","a","c","b","a"
"57","c","c","c","a","c","c","c","b","b","a","c","a","b","b","b","a","a","c","b","a","c","c","c","b","b","a","c","b","c","a","b","a","c","c","b","c","c","c","b","c","b","c","c","a","c","b","c","c","b","b","a","c","a","c","a"
"58","c","c","a","c","c","a","a","b","b","c","c","a","c","c","a","c","a","a","c","a","b","a","a","b","c","a","c","a","c","b","c","c","a","c","a","c","a","c","c","c","c","a","c","c","c","c","c","b","c","b","c","c","a","c","b"
"59","c","c","a","a","b","a","b","b","b","c","c","c","a","a","a","b","b","a","c","a","a","a","a","b","b","c","c","b","b","b","c","c","c","c","a","c","c","b","c","a","b","c","b","b","b","c","c","c","b","c","b","a","c","c","c"
"60","c","a","b","a","b","b","a","b","b","a","c","b","a","a","a","a","c","c","b","a","c","c","c","c","a","b","c","c","c","a","c","c","c","b","b","c","a","c","a","c","c","a","b","c","a","a","c","b","c","b","c","c","c","b","b"
"61","c","c","a","a","b","a","c","a","a","a","c","b","a","b","b","c","c","a","b","a","a","c","b","b","c","a","b","c","b","b","a","c","b","b","a","b","a","c","b","b","a","a","c","b","a","a","c","c","c","b","c","b","c","c","c"
"62","b","b","c","c","b","a","a","c","a","a","c","a","c","c","a","b","a","c","b","a","c","c","c","b","b","c","b","b","b","a","b","a","a","b","a","c","c","b","b","a","c","b","c","a","a","c","c","c","b","b","c","c","b","c","a"
"63","b","b","b","b","b","a","b","c","c","b","c","a","c","c","a","c","a","c","c","a","b","a","c","a","a","a","a","b","b","c","c","c","c","a","b","c","c","c","b","a","c","c","c","c","b","c","b","c","b","a","a","a","b","c","b"
"64","c","c","c","c","c","c","b","b","c","a","b","c","a","c","a","b","b","b","a","a","b","c","b","a","c","b","a","a","b","b","b","c","b","c","a","a","a","a","c","b","c","a","b","c","a","c","c","c","c","b","c","c","c","b","a"
"65","c","a","b","b","b","a","a","b","c","b","c","c","c","c","b","a","c","c","c","a","c","a","c","b","b","c","a","b","b","a","a","b","a","a","b","c","c","c","a","a","b","c","c","b","b","a","b","c","c","a","a","b","b","c","a"
"66","c","c","c","a","c","a","b","b","a","a","c","c","b","c","b","c","a","b","c","c","c","a","a","c","c","c","c","c","b","c","a","c","c","b","a","b","a","b","c","b","b","a","c","c","c","c","c","b","c","a","b","a","b","b","b"
"67","c","c","a","a","c","c","c","b","b","a","a","a","b","a","b","c","a","c","c","a","b","b","b","c","b","b","c","c","b","a","c","c","c","b","a","a","b","c","a","b","c","a","b","b","c","b","b","b","b","b","b","b","c","b","c"
"68","a","b","c","a","c","c","b","c","a","b","b","c","c","b","b","c","c","c","a","a","b","c","c","b","a","a","a","b","c","c","a","b","c","c","b","c","a","b","c","b","a","a","a","a","a","c","c","c","b","b","c","a","c","a","a"
"69","c","c","c","a","c","c","c","c","b","c","a","a","c","a","b","c","a","b","a","a","c","a","b","b","a","c","a","a","a","a","b","a","c","c","a","a","c","c","b","b","c","a","c","c","b","b","a","c","c","a","c","c","b","b","a"
"70","c","c","a","a","b","b","b","c","b","a","a","a","c","b","b","a","a","b","b","a","c","b","a","b","b","b","b","b","a","a","a","c","a","b","a","a","b","a","c","a","c","c","a","b","a","c","b","c","b","a","b","c","c","b","a"
"71","c","c","a","c","b","c","a","c","c","c","c","c","a","c","a","c","a","a","c","a","a","c","a","b","b","c","b","c","a","a","a","b","c","b","b","c","b","c","b","b","b","a","c","b","b","a","c","c","a","b","c","b","c","b","a"
"72","c","c","c","b","b","b","c","c","c","a","c","b","c","c","a","c","b","b","b","b","a","c","c","b","c","c","a","c","b","b","c","a","c","b","a","b","c","b","b","a","a","c","a","c","b","a","c","a","c","c","c","a","c","c","b"
"73","b","c","a","a","c","a","c","b","b","b","c","c","b","c","c","c","c","c","c","c","a","b","a","c","b","c","a","c","c","a","c","a","c","c","a","b","c","b","c","b","c","b","b","b","a","a","a","a","b","a","b","c","c","b","a"
"74","c","c","a","c","c","a","c","c","c","b","c","b","b","b","a","c","c","a","a","b","c","a","a","a","a","b","c","a","b","a","c","c","a","c","a","b","b","c","b","a","c","b","b","a","a","a","a","c","b","a","c","a","c","b","a"
"75","b","b","c","a","c","c","b","c","b","b","a","b","c","b","b","c","c","b","c","a","c","c","c","c","a","b","c","b","c","b","b","c","b","c","a","a","c","a","b","b","c","c","c","a","a","a","a","c","b","b","c","c","b","c","b"
"76","c","c","c","b","c","b","b","c","b","c","c","a","c","c","b","c","c","c","c","b","b","b","c","b","a","c","c","c","c","c","b","a","b","b","c","c","b","b","b","c","c","c","a","b","a","c","b","a","a","a","c","a","c","b","a"
"77","b","b","c","a","c","c","c","c","a","c","c","c","c","b","b","a","a","b","a","c","c","a","a","b","c","c","c","b","c","b","c","c","b","c","a","a","c","b","c","a","c","b","c","c","c","b","a","b","c","b","a","a","c","c","a"
"78","c","c","a","c","c","a","c","c","a","b","b","b","b","a","a","a","a","c","b","b","c","a","c","c","a","b","a","c","c","a","c","a","b","c","c","c","a","b","b","a","c","a","a","c","a","c","a","a","b","a","a","a","b","b","a"
"79","b","c","a","c","b","b","c","a","c","a","a","a","a","c","b","c","a","b","c","a","c","a","c","c","a","a","c","a","b","b","c","c","a","a","b","c","c","c","a","c","c","a","b","b","c","c","c","a","b","a","b","a","c","a","b"
"80","c","c","a","a","c","c","b","c","b","a","c","b","b","b","a","c","c","a","b","a","c","a","c","b","b","c","b","c","a","c","b","c","b","a","c","c","a","c","b","b","c","a","b","c","a","c","a","b","b","a","b","a","b","c","a"
"81","a","a","b","c","c","c","c","b","c","b","b","c","c","a","a","a","c","c","c","b","c","c","c","c","c","c","b","c","c","c","a","a","b","c","b","c","b","c","b","c","c","b","c","b","a","c","b","c","a","a","a","c","c","b","c"
"82","c","c","a","c","c","a","c","a","b","a","c","c","a","b","c","c","c","b","c","a","b","c","c","b","a","a","b","c","b","a","c","c","c","c","b","b","b","c","b","c","c","a","a","a","c","b","c","b","c","b","c","c","a","c","a"
"83","a","b","c","a","b","a","b","c","b","b","c","a","a","a","a","a","a","c","b","a","c","b","c","b","a","c","b","c","b","a","a","c","c","c","a","c","c","c","b","b","c","c","c","b","a","c","c","a","b","a","c","c","c","c","a"
"84","c","c","a","a","c","b","b","b","a","a","c","a","a","b","a","a","c","a","b","a","c","b","a","b","a","c","a","a","a","a","c","c","a","a","b","c","b","a","b","a","a","b","a","c","b","c","a","a","c","a","c","a","a","b","c"
"85","b","b","b","c","b","a","b","b","b","a","c","c","c","b","b","c","c","c","a","a","a","b","b","a","a","c","c","b","a","a","c","a","c","a","c","c","a","c","b","a","a","c","c","a","a","b","c","b","b","a","a","c","b","b","a"
"86","c","c","a","c","c","c","a","c","c","c","b","b","a","b","c","a","a","b","b","c","c","c","a","b","b","c","c","a","b","a","c","a","a","c","b","c","b","c","c","a","c","c","b","b","a","a","b","c","b","a","b","c","c","c","a"
"87","b","b","c","a","a","c","b","b","b","b","b","a","c","b","a","a","c","b","c","b","c","c","a","b","a","a","c","a","a","a","c","b","a","c","a","a","b","c","c","b","c","c","c","b","a","c","c","c","c","b","a","c","b","c","a"
"88","c","c","a","c","c","c","c","c","c","a","c","a","c","c","b","a","c","c","c","a","c","c","c","b","a","a","b","b","b","b","c","a","a","a","a","c","b","a","b","a","c","b","a","a","a","c","b","b","c","b","b","c","a","c","c"
"89","c","b","c","b","b","c","a","b","a","a","b","a","c","a","a","b","c","b","b","b","b","b","c","b","a","c","c","c","b","b","a","b","c","b","a","c","b","b","b","a","a","c","a","a","a","c","c","a","c","a","a","c","c","c","b"
"90","a","a","b","c","c","c","b","c","b","a","c","c","c","c","a","a","a","c","c","b","c","c","c","b","c","c","c","b","b","b","c","b","a","b","a","a","c","c","b","c","c","a","c","c","c","a","c","b","b","b","c","c","a","a","a"
"91","b","c","a","a","c","c","c","a","b","c","b","c","b","b","a","b","c","a","b","c","b","a","b","a","c","b","b","c","a","a","c","c","c","a","b","c","c","a","a","b","a","a","c","a","c","a","a","c","c","a","c","c","c","c","b"
"92","c","a","b","b","b","c","a","b","a","a","a","c","a","b","c","a","c","b","b","a","c","c","a","a","b","c","b","c","b","a","b","b","b","b","b","c","a","b","a","a","c","a","a","b","a","c","b","c","b","a","c","b","c","b","a"
"93","a","b","c","a","c","c","a","c","a","a","a","a","b","a","a","c","b","b","b","a","b","c","b","b","a","a","b","b","c","a","c","b","c","b","b","a","c","b","b","a","c","a","c","b","b","a","a","c","b","a","a","c","c","b","b"
"94","a","a","b","c","b","b","a","b","c","a","b","a","a","a","a","b","a","b","a","a","b","c","a","a","b","c","c","b","a","a","c","c","a","a","a","b","a","c","b","c","a","a","c","b","a","b","b","c","b","b","c","a","c","a","a"
"95","a","b","c","a","c","b","c","c","c","c","a","a","b","c","c","c","c","c","b","b","c","a","c","b","b","a","a","c","b","b","c","a","c","b","a","a","c","c","b","b","a","a","c","b","b","c","c","c","a","a","a","c","c","b","b"
"96","c","c","c","a","c","b","c","b","b","b","a","c","c","c","a","c","c","a","c","a","b","c","a","c","a","c","c","b","b","b","c","b","c","b","a","b","b","c","b","a","a","c","c","b","b","c","c","c","b","a","c","c","b","b","a"
"97","a","b","c","b","b","c","c","b","b","a","a","c","c","b","a","c","b","c","b","a","c","a","c","c","a","b","c","b","b","a","c","c","b","b","a","c","a","c","c","b","c","a","c","b","a","c","c","b","b","b","b","b","c","c","a"
"98","c","c","c","a","c","c","c","c","b","c","a","a","b","a","c","c","a","b","a","a","c","c","a","b","b","c","c","a","c","a","c","a","c","b","c","c","a","c","b","a","c","c","c","b","b","a","a","a","c","b","c","a","b","b","a"
"99","c","c","a","a","c","c","b","a","b","b","a","c","c","a","a","c","c","b","b","a","c","b","a","a","a","c","a","b","a","a","a","c","c","b","b","c","b","b","b","a","b","c","c","a","a","a","c","a","b","a","a","b","b","b","c"
"100","b","b","c","a","c","a","c","b","a","a","c","a","a","b","b","a","a","c","c","a","c","a","a","c","c","b","a","a","b","a","c","a","c","b","c","a","a","c","a","c","c","b","a","a","c","c","b","c","c","b","c","c","a","b","b"
"101","b","a","b","c","c","a","a","c","c","c","c","a","a","b","a","c","a","b","a","a","a","a","c","b","a","c","b","b","b","a","c","a","c","c","a","b","c","c","c","b","a","b","b","c","a","c","a","b","c","a","a","a","c","c","a"
"102","b","a","a","c","b","c","a","a","c","a","a","a","c","b","a","c","b","a","b","b","a","c","a","a","a","c","b","a","b","c","c","a","a","b","a","c","c","c","c","b","b","a","c","b","b","a","a","c","a","c","c","a","c","a","c"
"103","c","c","a","c","c","c","c","c","c","c","c","c","a","c","a","c","c","a","b","b","c","c","a","b","a","a","c","a","c","a","c","b","b","b","a","c","a","a","b","c","a","a","c","b","a","c","c","c","c","a","c","c","c","c","b"
"104","b","c","a","c","c","a","a","c","c","a","c","c","b","b","a","c","a","b","a","b","c","c","b","b","a","b","a","c","b","b","a","c","b","c","b","c","c","b","c","c","c","c","a","b","b","c","b","a","b","a","a","a","c","c","b"
"105","c","c","a","c","c","a","b","b","c","b","c","c","c","c","a","a","c","c","a","c","c","c","c","a","a","c","b","c","b","a","b","a","b","a","a","b","c","a","b","a","a","c","c","b","c","c","a","b","a","c","a","a","c","a","c"
"106","c","c","a","c","c","c","a","b","b","b","c","c","b","c","b","c","c","c","c","c","c","b","b","c","a","b","a","b","c","b","c","b","c","b","c","c","b","c","b","b","a","c","b","c","a","a","c","a","c","a","c","b","c","c","a"
"107","b","c","a","a","c","c","a","b","b","a","c","c","c","a","b","b","c","c","c","c","a","a","b","c","c","c","a","a","a","c","a","c","c","c","b","a","c","c","c","a","a","b","c","b","a","c","a","c","c","b","c","a","c","b","a"
"108","a","b","a","a","b","b","c","a","a","c","c","c","b","b","c","c","c","c","b","b","a","c","b","b","a","c","a","c","a","b","a","a","b","b","a","c","a","c","b","a","a","b","c","c","c","b","c","c","c","b","c","b","c","c","a"
"109","c","c","c","a","c","b","c","b","c","c","a","c","c","c","b","c","a","a","c","c","a","c","a","a","a","c","c","a","a","b","c","a","b","b","b","b","a","a","a","c","b","b","a","b","b","a","b","c","b","a","c","c","b","c","c"
"110","c","a","c","a","c","c","a","c","b","a","b","c","c","c","a","a","c","c","c","a","b","c","c","c","a","c","b","c","c","a","c","c","c","a","a","c","b","c","c","c","b","c","c","c","a","a","b","b","c","a","c","b","a","a","c"
"111","a","b","c","a","c","c","c","b","c","c","b","c","c","c","b","c","b","c","c","a","a","a","c","c","a","c","c","c","b","c","c","c","c","b","c","b","a","c","a","c","c","c","b","b","b","c","c","c","c","a","b","c","c","b","a"
"112","a","b","c","a","c","a","b","b","b","b","c","c","c","c","a","c","b","a","c","c","a","c","b","b","c","a","b","a","a","a","c","a","c","c","a","b","c","c","c","a","c","c","b","c","a","b","a","a","c","b","b","c","c","c","a"
"113","c","c","c","a","c","a","c","c","a","a","c","a","b","b","b","a","a","a","b","a","c","a","b","b","a","b","c","c","b","b","a","b","c","a","a","c","b","c","a","a","a","c","c","b","a","c","c","c","b","b","a","a","c","b","c"
"114","a","b","c","a","b","c","c","c","c","c","a","a","c","c","b","c","a","b","c","a","a","c","b","a","b","c","a","a","a","c","c","b","c","b","c","c","c","c","c","c","b","c","b","c","b","b","a","b","c","b","c","c","c","b","b"
"115","b","b","c","b","b","a","a","a","b","c","c","c","a","a","a","a","c","a","c","b","c","c","a","c","b","b","b","a","b","a","b","b","a","a","b","a","a","b","b","c","c","c","a","b","b","a","b","c","b","a","b","b","c","a","b"
"116","c","c","a","a","a","b","c","a","b","a","c","a","a","b","b","c","b","c","b","b","c","c","c","a","a","b","a","c","b","c","c","c","c","b","b","c","b","b","c","a","b","c","c","c","a","b","b","c","b","a","a","b","c","c","a"
