"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X0__1","X1__1","X2__1","X3__1","X4__1","X0__2","X1__2","X2__2","X3__2","X4__2","X0__3","X1__3","X2__3","X3__3","X4__3","X0__4","X1__4","X2__4","X3__4","X4__4","X0__5","X1__5","X2__5","X3__5","X4__5","X0__6","X1__6","X2__6","X3__6","X4__6","X0__7","X1__7","X2__7","X3__7","X4__7","X0__8","X1__8","X2__8","X3__8","X4__8","X0__9","X1__9","X2__9","X3__9","X4__9","X0__10","X1__10","X2__10","X3__10","X4__10"
"21","c","b","a","b","a","a","c","b","c","b","c","b","c","c","a","a","b","b","c","c","c","b","c","c","b","a","b","b","c","a","b","c","c","a","b","c","c","b","c","c","a","a","c","c","b","b","b","c","a","a","c","c","a","c","a"
"22","b","b","b","b","b","c","a","c","c","a","a","b","c","b","a","b","b","b","b","b","c","c","c","b","a","a","a","b","c","b","c","b","c","a","a","a","c","b","c","b","b","a","c","c","a","c","a","b","a","c","a","a","c","c","b"
"23","c","b","b","b","a","a","c","c","b","c","b","b","b","b","a","a","c","b","a","b","a","c","c","c","c","b","c","b","c","b","c","b","a","a","a","a","c","b","b","b","a","b","c","c","c","b","c","b","b","a","b","c","c","c","c"
"24","c","b","b","a","a","a","a","c","c","c","a","b","c","b","a","b","c","c","a","b","c","b","c","c","a","a","a","b","a","c","b","a","c","c","c","a","a","c","b","b","b","b","a","c","a","c","c","b","b","c","a","c","c","c","c"
"25","c","c","b","c","c","a","c","c","c","c","c","a","b","a","b","a","c","c","c","b","b","a","c","b","a","a","b","c","c","a","b","b","a","a","c","a","c","c","c","b","a","b","b","b","a","a","c","c","b","b","a","b","c","c","a"
"26","c","a","a","a","a","a","a","c","c","b","b","b","c","c","a","a","c","a","c","b","b","a","b","c","a","a","b","c","a","c","b","b","b","b","a","a","b","c","c","a","a","c","b","b","a","b","a","c","c","a","a","a","c","c","c"
"27","c","a","c","b","a","c","c","b","c","b","a","a","c","c","a","b","a","b","a","c","c","a","c","c","b","a","b","b","c","a","a","b","a","b","c","c","a","b","c","b","a","b","c","b","a","b","c","a","a","c","a","c","b","c","b"
"28","b","b","b","a","c","c","a","c","c","a","c","b","c","a","a","a","b","b","b","a","b","a","c","c","a","c","b","b","b","a","c","c","c","c","b","a","b","a","c","a","a","b","a","c","a","b","c","b","b","b","a","b","a","c","a"
"29","c","b","b","a","c","a","a","c","c","b","b","b","c","c","a","a","b","a","c","b","b","c","b","a","a","a","a","c","c","a","a","b","b","c","a","b","b","c","c","b","c","c","b","c","a","a","a","c","c","a","b","a","b","a","b"
"30","c","a","c","b","a","b","b","a","c","c","c","c","b","a","a","a","a","c","c","b","b","b","b","a","c","b","a","c","c","b","c","b","c","a","a","a","c","c","c","b","b","b","b","a","a","b","a","c","c","c","b","b","b","c","b"
"31","c","b","b","a","c","a","c","c","c","a","b","c","b","c","b","c","b","c","c","a","a","c","c","c","a","a","a","c","c","a","b","b","b","a","a","a","b","c","c","a","b","a","c","c","c","a","a","a","a","b","a","a","b","c","a"
"32","c","b","b","a","b","a","a","c","b","a","b","b","a","a","a","b","c","c","c","a","c","b","b","a","c","a","c","c","c","b","b","a","b","a","a","a","c","c","c","a","a","b","c","a","a","b","c","c","c","b","a","a","b","c","a"
"33","b","c","b","a","a","a","a","c","c","b","a","b","b","a","a","b","a","c","c","c","a","b","b","c","a","b","b","c","a","a","c","a","b","c","a","a","b","c","a","b","a","a","c","c","a","b","a","c","c","b","a","b","b","b","a"
"34","c","b","a","c","b","a","a","b","b","a","b","a","c","c","c","c","b","c","c","a","a","a","c","a","a","b","b","c","c","a","c","b","c","a","a","a","b","a","c","b","b","b","b","c","a","b","b","c","a","a","a","a","b","c","a"
"35","c","a","c","c","a","c","a","c","c","b","c","b","b","c","a","a","a","c","c","b","b","b","c","c","a","c","a","c","a","c","a","b","c","c","a","a","c","b","c","b","a","b","c","c","a","b","c","a","c","c","c","a","b","c","b"
"36","a","b","c","a","c","a","b","a","c","a","b","a","b","c","a","c","a","c","a","b","a","b","a","c","a","b","c","c","b","b","c","b","c","c","a","c","c","a","a","c","a","c","c","c","b","a","c","c","a","a","b","c","c","c","b"
"37","c","a","c","c","c","a","c","a","b","b","b","a","c","a","a","c","c","c","c","b","a","b","c","b","a","a","b","b","a","c","b","b","c","c","a","a","a","c","a","a","b","a","b","c","c","a","a","c","c","b","b","c","b","c","a"
"38","c","b","a","a","c","a","c","b","c","b","b","b","c","b","a","b","c","a","a","c","b","a","b","c","b","a","b","c","c","a","b","c","a","b","c","c","a","b","a","a","a","b","c","b","b","a","c","a","a","a","a","a","b","c","a"
"39","c","b","a","b","a","c","b","b","a","a","c","b","c","c","a","a","b","c","a","a","a","c","c","b","a","b","a","b","c","a","c","c","c","c","c","c","c","a","c","a","a","a","b","a","b","b","b","c","c","a","c","b","c","c","b"
"40","a","b","b","a","a","b","b","c","c","b","c","b","a","c","a","a","a","c","c","b","b","b","c","c","a","c","a","b","c","a","c","a","c","a","c","c","b","b","c","b","a","c","c","c","a","a","c","c","c","b","c","a","a","c","a"
"41","c","c","a","b","a","a","b","b","a","c","b","b","c","c","b","b","b","b","a","a","b","c","b","c","b","c","c","c","c","a","a","c","a","a","a","a","b","c","c","c","b","a","b","c","a","a","c","c","c","c","a","a","c","c","b"
"42","c","a","a","b","a","a","a","c","b","b","a","b","c","a","a","b","a","c","c","a","c","c","c","b","c","c","a","a","c","a","a","a","b","c","c","b","b","c","c","a","c","a","c","c","c","a","c","a","c","c","b","a","b","c","b"
"43","a","b","a","c","a","b","c","b","a","c","c","a","c","c","a","c","b","a","c","a","a","c","b","c","b","b","b","c","c","a","c","c","b","c","b","a","a","b","c","a","a","c","c","c","b","b","b","c","c","a","c","c","b","c","a"
"44","c","c","b","a","a","a","c","c","c","c","b","a","c","c","b","b","b","b","c","c","a","c","b","c","b","b","a","c","c","a","c","a","a","b","b","a","b","b","c","a","b","b","c","c","c","c","a","c","c","a","a","c","c","b","b"
"45","c","b","a","c","b","a","b","b","a","a","b","b","c","c","a","c","c","b","c","b","c","a","c","a","a","c","b","a","c","a","c","b","c","c","a","a","b","b","a","c","a","c","c","c","b","b","b","b","c","a","a","c","c","c","a"
"46","c","a","c","b","a","a","c","b","c","b","a","b","c","c","a","b","b","b","a","a","c","c","c","c","b","c","b","c","a","a","a","a","c","c","c","a","b","b","c","a","a","a","c","c","b","b","c","b","c","a","a","b","c","a","b"
"47","c","a","a","a","a","c","a","b","c","b","a","b","c","a","a","b","a","a","c","a","a","a","b","a","b","b","b","c","c","a","c","a","c","b","b","a","c","c","a","a","b","c","b","c","c","a","a","c","a","a","b","a","a","c","b"
"48","b","a","b","c","a","c","a","c","c","c","c","a","c","c","b","a","b","c","c","a","b","a","b","c","c","a","c","c","c","b","b","b","b","b","a","c","a","c","c","a","a","c","c","c","b","b","a","b","c","a","c","c","c","c","c"
"49","c","a","c","b","a","c","c","b","a","b","c","b","b","c","a","a","c","c","c","b","b","a","b","a","a","a","c","c","c","b","a","a","a","a","a","b","a","c","c","b","c","b","c","a","a","a","c","a","c","a","c","a","a","c","a"
"50","c","a","b","c","a","b","b","c","a","c","b","b","b","c","b","b","c","c","c","a","b","c","c","c","c","a","c","c","c","b","b","b","c","c","a","c","c","b","c","b","c","a","c","c","a","a","b","c","c","c","a","c","a","a","b"
"51","c","a","c","b","a","a","c","c","c","a","b","c","b","c","c","c","c","c","c","b","a","b","b","a","a","a","c","b","c","b","b","b","c","a","a","c","c","a","c","b","b","b","c","b","a","c","a","b","a","b","c","b","b","c","a"
"52","a","b","a","c","c","b","c","b","c","b","b","a","c","c","a","c","c","c","c","c","c","a","a","b","b","a","b","b","c","a","b","c","c","a","b","a","a","c","c","a","b","b","b","c","a","c","a","c","c","c","a","b","b","a","b"
"53","c","b","a","b","a","c","c","b","c","a","a","c","c","c","a","b","a","c","b","b","c","b","c","a","a","a","a","b","c","c","b","c","c","c","b","b","a","c","c","a","b","c","b","c","b","c","b","b","a","a","c","a","c","c","a"
"54","b","a","c","c","b","c","c","b","c","a","c","a","c","a","b","c","b","c","c","a","a","a","b","c","c","a","c","c","a","b","b","a","c","c","a","b","b","a","b","a","b","b","b","a","a","a","a","c","c","b","b","b","c","c","a"
"55","c","a","b","a","a","c","c","c","c","b","a","b","a","c","a","b","b","c","c","a","c","a","a","c","c","a","c","b","a","c","b","a","c","c","a","c","b","b","a","b","a","a","c","c","a","a","c","a","a","b","b","a","b","c","a"
"56","c","b","a","c","a","c","c","b","c","b","a","c","c","c","b","b","b","b","c","a","c","b","c","a","a","a","a","b","c","c","b","b","c","a","a","c","b","a","c","c","a","c","b","c","b","a","a","c","b","a","a","a","a","a","c"
"57","c","b","a","b","a","a","b","a","a","a","a","c","c","c","b","b","b","b","a","a","c","a","c","b","b","b","b","b","a","a","b","a","c","c","c","c","b","a","a","b","a","b","c","c","b","b","b","a","c","a","c","c","b","b","a"
"58","a","b","a","c","c","b","c","b","a","b","c","b","c","c","a","a","a","b","c","c","b","c","c","c","b","b","c","a","b","b","a","a","b","c","a","c","b","c","a","a","a","c","a","c","b","b","b","b","a","a","a","a","b","c","b"
"59","c","a","a","a","c","a","a","b","c","b","b","b","c","c","a","a","a","c","c","c","b","c","b","c","b","a","c","c","a","c","b","c","a","c","b","b","b","b","a","a","a","a","a","c","b","b","a","b","c","c","c","c","c","b","b"
"60","c","b","b","a","a","a","c","c","c","c","a","c","c","c","b","b","a","c","c","a","c","b","c","c","a","a","a","b","a","a","b","a","c","c","c","c","b","b","c","a","c","c","c","c","b","a","c","b","a","a","a","c","c","c","c"
"61","c","b","b","a","a","a","a","c","c","a","b","a","a","c","c","c","b","b","c","a","a","b","a","a","a","b","a","b","c","b","c","b","c","c","a","a","a","c","c","a","b","a","c","b","c","a","b","c","c","a","b","c","b","c","b"
"62","c","c","b","c","b","a","a","c","c","a","b","b","c","c","c","c","a","b","b","a","a","c","c","a","c","b","c","c","c","b","a","b","b","c","a","a","b","c","c","a","b","a","a","a","b","a","b","b","c","a","b","b","c","a","a"
"63","c","a","c","a","c","a","b","a","c","c","b","b","b","a","a","a","c","c","c","b","b","b","b","c","c","c","c","c","a","a","a","c","b","c","b","b","a","c","c","a","a","a","a","a","b","b","b","b","c","a","a","b","c","b","c"
"64","b","b","b","a","c","b","c","c","c","b","b","a","c","c","a","a","b","a","c","a","a","a","a","c","c","b","c","b","c","b","c","a","c","a","a","a","a","b","c","b","b","b","c","a","a","c","a","a","c","c","a","c","a","c","b"
"65","c","a","c","c","c","c","a","b","a","b","c","c","c","c","b","a","b","c","c","a","b","c","b","c","b","c","b","c","c","a","b","b","c","c","c","c","b","c","c","a","a","c","b","a","c","b","c","c","c","c","c","b","b","c","b"
"66","c","b","a","b","a","c","c","b","c","b","c","a","c","c","a","a","b","c","b","a","b","b","c","a","a","c","b","c","c","b","a","b","c","a","a","b","b","c","c","c","c","a","b","c","b","a","b","a","c","a","b","b","b","c","b"
"67","c","b","b","c","a","b","c","c","c","b","c","b","c","c","a","a","c","c","a","c","b","c","c","c","c","a","b","c","c","b","b","a","a","a","a","c","b","c","c","a","a","a","c","b","a","b","c","a","a","b","b","b","b","c","a"
"68","b","a","c","a","a","c","c","b","b","c","a","b","c","c","a","c","a","a","c","c","a","a","b","a","b","a","b","c","c","a","a","c","c","b","a","b","b","b","c","a","c","a","c","b","c","a","c","b","b","a","b","b","c","b","a"
"69","c","a","c","b","c","a","b","a","b","a","a","a","c","a","c","b","a","c","c","b","b","b","b","c","a","c","c","c","b","b","c","c","c","a","a","a","b","b","c","a","a","c","c","c","b","b","a","c","b","a","a","b","a","c","a"
"70","c","b","a","b","b","c","a","b","a","a","a","a","c","c","b","a","b","a","c","b","b","a","c","b","c","c","a","b","a","b","a","a","c","c","a","b","c","b","a","b","c","b","c","b","a","a","b","b","a","a","b","c","c","c","b"
"71","c","a","c","b","c","a","c","c","c","a","b","b","c","a","c","a","c","c","c","b","b","b","c","c","a","c","c","c","c","b","a","b","c","c","a","b","a","a","a","a","c","c","b","c","b","c","a","c","b","a","a","b","c","b","a"
"72","a","b","b","a","a","a","a","c","b","c","b","b","b","b","a","a","b","c","c","a","a","c","b","c","b","b","a","c","c","a","c","a","c","a","c","c","b","a","c","a","a","c","b","c","b","b","a","c","c","a","b","c","b","c","b"
"73","c","a","c","c","b","a","b","b","b","a","b","a","c","a","b","c","c","c","c","a","a","c","a","a","c","b","b","b","c","a","a","a","c","c","c","a","b","b","a","a","a","b","c","c","a","b","a","b","c","b","c","b","c","c","a"
"74","c","a","c","b","a","a","c","b","c","b","a","b","c","c","a","a","a","a","c","a","b","b","c","a","c","a","a","a","c","a","b","b","a","b","a","c","c","b","c","b","a","a","c","c","a","b","a","c","a","c","c","a","b","c","b"
"75","b","a","c","c","c","a","b","c","a","a","b","c","b","c","b","c","c","c","c","b","a","b","b","a","a","b","a","c","c","c","a","b","c","c","a","b","a","c","b","c","c","b","c","a","a","a","b","a","a","c","b","b","b","c","a"
"76","c","a","b","a","a","a","b","c","c","a","b","c","a","c","a","b","a","b","a","a","c","b","c","c","a","a","c","a","c","a","a","b","b","a","a","b","a","c","c","c","c","a","c","a","b","a","b","a","c","a","b","a","c","b","c"
"77","c","b","a","b","c","a","a","b","a","b","b","b","c","c","a","a","c","b","a","a","b","c","c","c","c","a","b","c","b","a","b","c","a","a","b","c","a","b","c","a","a","b","c","a","a","b","b","a","c","a","c","c","b","a","b"
"78","b","c","c","b","a","b","a","b","c","b","c","b","c","a","a","c","b","c","c","a","a","a","a","b","c","b","a","b","c","c","c","c","c","a","b","c","b","b","c","a","c","c","c","a","a","c","a","a","c","b","a","b","b","b","a"
"79","c","b","a","c","a","a","c","c","c","c","b","b","b","a","c","b","b","c","c","a","a","a","c","c","a","b","c","b","c","b","a","a","c","c","a","b","c","b","a","c","c","c","c","c","b","c","b","c","a","a","a","a","b","c","a"
"80","c","b","b","c","b","a","b","c","c","a","c","b","c","a","a","a","a","c","c","a","a","b","c","c","a","b","c","b","c","a","a","a","c","b","b","b","b","b","c","a","c","b","c","b","a","b","c","c","a","c","c","a","b","c","a"
"81","c","b","b","a","c","c","b","b","c","b","a","a","c","c","a","b","a","a","a","c","c","b","c","c","a","a","c","a","c","b","b","a","c","c","a","b","a","c","c","b","c","b","c","c","a","a","b","a","a","a","b","b","b","c","a"
"82","c","a","a","b","a","a","a","c","c","c","b","a","a","a","c","c","b","c","c","a","a","b","a","c","a","b","a","c","c","c","b","b","c","c","a","a","b","c","a","a","a","a","b","c","c","b","c","b","c","b","c","b","c","a","a"
"83","c","a","c","c","c","c","a","b","b","c","a","c","c","a","b","a","b","c","b","a","b","b","a","a","c","c","a","b","c","b","a","b","c","a","a","b","a","b","c","c","b","a","c","a","b","a","b","a","c","a","b","b","b","c","a"
"84","c","a","c","a","a","c","b","b","c","a","a","b","c","a","a","a","c","b","c","c","b","b","c","a","a","a","c","b","c","b","b","a","c","b","a","c","b","b","a","a","a","b","c","c","a","b","b","a","a","b","a","c","b","c","a"
"85","c","a","a","b","a","c","a","b","a","c","b","a","c","c","b","c","b","a","b","a","b","a","b","b","c","b","b","a","b","a","c","c","b","c","c","a","a","c","c","b","b","b","c","c","a","c","c","a","a","b","a","a","b","c","a"
"86","c","b","a","b","c","a","c","b","a","a","b","c","c","c","c","c","a","c","c","a","a","b","b","c","a","b","b","c","a","a","c","c","b","b","b","a","b","c","b","a","b","b","c","a","a","c","b","b","c","a","a","b","c","a","a"
"87","c","a","a","b","a","a","c","b","a","c","b","c","c","c","b","b","c","c","c","a","c","c","a","c","b","a","a","c","c","a","b","b","c","a","c","b","c","b","c","b","a","b","c","c","a","b","b","b","c","c","c","c","c","c","b"
"88","c","b","a","c","c","a","c","b","c","a","b","c","c","b","c","a","a","a","a","b","b","b","b","c","b","c","a","c","a","a","c","a","b","c","c","a","c","c","a","b","b","b","c","c","a","a","b","c","b","a","b","a","b","c","c"
"89","c","a","c","b","b","a","b","b","a","a","a","c","c","c","c","b","c","a","c","b","a","c","c","b","a","b","c","b","a","c","c","a","c","c","b","a","b","b","c","b","b","a","c","c","a","c","b","c","c","a","a","c","a","a","b"
"90","b","c","c","c","b","c","a","b","a","a","a","b","c","c","a","b","a","a","c","a","a","a","b","a","c","a","c","c","c","b","c","a","b","c","a","a","b","c","a","a","b","c","a","c","b","b","b","a","c","a","b","b","c","a","a"
"91","c","a","b","a","b","c","a","c","c","a","c","b","a","b","c","a","c","b","a","b","b","a","c","c","a","c","b","b","b","a","c","b","c","c","a","a","a","b","b","c","b","a","c","b","b","a","b","c","c","a","b","a","c","b","c"
"92","c","c","c","c","a","a","a","c","c","a","b","b","c","a","a","c","a","c","c","b","a","b","b","a","a","b","c","c","c","b","b","a","b","c","a","c","a","c","a","c","a","a","c","c","b","a","b","b","c","a","a","a","c","c","c"
"93","c","b","b","c","b","a","a","c","c","a","b","b","a","a","a","c","b","c","c","a","a","a","b","a","b","b","c","c","c","a","a","a","b","c","b","b","b","c","a","a","a","a","c","c","b","a","c","b","a","a","b","a","c","c","b"
"94","c","a","c","b","a","c","a","b","a","b","a","b","c","c","a","a","c","c","a","c","c","c","a","c","b","a","b","b","b","a","b","a","c","a","c","a","b","b","c","a","c","b","c","a","c","a","b","b","c","a","b","c","c","c","b"
"95","c","b","b","a","a","a","a","c","c","b","b","b","a","c","a","c","c","c","a","b","a","a","c","c","a","b","b","b","a","b","c","b","c","c","a","a","b","b","a","a","a","a","c","c","c","a","c","c","c","b","b","b","a","a","a"
"96","b","c","b","a","a","c","c","c","c","c","a","a","b","a","a","b","c","b","c","b","a","b","c","c","a","b","b","b","c","b","b","b","c","b","a","c","c","b","a","a","a","c","c","c","b","a","a","b","c","a","c","a","c","c","b"
"97","c","a","c","b","c","c","a","c","a","b","a","b","c","c","a","b","c","c","c","a","c","a","b","b","b","a","b","c","b","a","c","a","b","c","c","a","c","c","a","a","b","b","c","c","a","a","a","b","c","a","b","c","c","b","b"
"98","c","a","c","b","c","a","b","a","b","a","b","c","b","c","b","a","a","c","c","a","b","c","c","c","c","c","b","c","a","a","a","b","b","c","b","c","a","c","b","a","a","b","c","c","a","b","a","b","b","a","a","a","a","a","c"
"99","c","a","c","b","a","b","b","b","b","a","a","a","c","a","b","b","b","b","c","a","c","c","c","c","c","a","c","c","c","b","a","b","b","a","a","b","a","c","c","b","a","b","c","c","a","b","c","a","c","b","a","b","b","a","c"
"100","c","b","b","a","c","a","b","c","c","b","a","c","c","b","a","b","a","c","c","a","b","b","b","c","a","a","b","c","c","a","b","a","c","b","b","c","b","a","b","a","c","c","c","a","a","a","a","c","c","a","b","a","c","c","c"
"101","c","a","b","c","a","a","c","b","c","b","b","a","c","c","a","c","b","a","c","a","a","b","b","a","a","b","c","c","c","a","a","b","b","b","b","b","c","c","c","a","b","b","b","a","a","b","a","c","c","a","c","b","a","b","a"
"102","c","b","a","b","a","a","a","c","c","c","b","b","a","c","c","c","a","c","c","b","a","b","a","c","a","b","a","b","c","a","a","b","c","b","a","b","b","a","c","a","c","c","b","a","b","a","c","c","c","a","a","b","a","a","c"
"103","c","b","b","a","a","c","a","c","c","c","a","c","c","c","b","b","a","c","b","a","a","c","b","c","b","a","b","c","c","a","b","b","c","c","c","a","b","a","a","a","b","c","b","c","a","c","b","c","c","b","a","b","a","c","c"
"104","a","b","b","a","c","b","a","c","c","a","a","b","b","c","c","b","c","c","c","b","c","a","c","a","a","a","c","b","c","c","b","c","c","a","b","a","c","c","c","c","b","c","c","b","b","c","b","c","a","a","a","a","b","c","a"
"105","a","b","a","a","b","b","b","b","c","a","a","a","c","a","c","b","a","a","c","b","c","b","b","c","a","a","b","c","b","b","a","a","b","c","a","b","b","c","b","a","b","c","b","a","b","b","c","c","c","a","b","b","b","c","a"
"106","c","b","a","b","a","a","b","b","a","a","b","c","c","c","c","a","c","a","a","a","b","b","b","c","c","a","c","c","b","b","b","a","c","b","a","a","b","a","c","a","a","a","b","b","a","a","b","c","b","a","b","a","c","c","a"
"107","c","b","b","a","a","a","c","c","c","b","b","b","a","a","a","c","c","c","c","c","a","c","b","c","a","b","a","c","b","b","c","b","b","a","a","a","c","c","c","b","a","a","a","c","a","a","c","c","a","a","b","a","a","c","b"
"108","c","a","c","b","c","a","b","b","b","b","a","b","c","a","a","b","c","b","c","b","c","a","c","a","a","c","b","c","c","a","a","c","a","a","b","b","b","c","c","a","a","b","b","c","a","a","a","c","c","a","b","b","b","b","a"
"109","c","b","a","c","c","c","a","b","c","a","c","b","c","c","a","a","c","b","c","b","a","c","c","b","b","b","c","b","a","c","c","c","c","c","b","c","a","b","c","a","a","a","c","c","c","b","c","c","c","b","c","b","c","b","a"
"110","c","a","c","a","a","c","a","a","c","c","c","a","b","c","b","a","b","c","a","a","c","c","c","c","c","a","b","a","b","a","b","a","b","a","c","c","c","c","c","b","a","a","b","a","a","b","b","c","c","c","c","b","b","c","c"
"111","c","b","c","c","c","a","c","b","c","b","a","c","c","c","a","c","b","c","c","a","c","c","a","c","c","a","b","b","a","c","b","c","c","c","b","c","c","c","c","b","a","b","b","a","a","a","c","c","c","b","b","a","c","a","a"
"112","b","c","b","a","a","a","b","c","c","b","b","a","c","c","a","c","a","a","c","a","a","c","b","a","a","b","c","c","b","c","c","c","a","a","b","c","c","b","c","c","a","c","c","c","b","b","b","c","c","a","a","c","c","c","c"
"113","c","b","b","a","a","a","b","c","c","a","b","b","c","c","a","c","a","a","a","b","a","b","b","c","a","b","c","c","c","b","c","c","a","b","a","a","b","b","a","c","b","c","b","c","b","b","b","c","a","a","c","a","b","c","c"
"114","c","b","b","a","a","a","b","c","c","a","c","a","c","c","c","c","c","c","a","b","a","a","a","c","a","a","b","c","a","a","b","c","a","b","b","a","b","b","a","a","b","a","c","c","c","c","c","c","a","b","a","b","a","c","a"
"115","c","b","a","c","a","a","b","c","a","a","b","b","b","c","a","c","a","c","c","c","a","b","b","a","b","b","b","c","c","c","b","c","c","a","b","c","a","b","c","a","c","c","c","c","b","c","b","c","a","a","a","b","c","c","c"
"116","b","b","b","a","a","c","b","c","c","a","b","c","c","b","b","c","c","c","b","a","c","c","b","c","c","a","b","c","c","a","b","a","a","c","a","b","a","c","c","a","a","b","c","a","a","b","c","c","c","b","a","b","b","c","a"
